user_id,username,email,building,roomno,userpassword
2023001,moona,moona23001@iiitd.ac.in,Old Boys Hostel,204,9n>$i}6a()9F
2023002,gotiya,gotiya23002@iiitd.ac.in,Old Boys Hostel,405,&=6gKwysUKA&
2023003,jankraj,jankraj23003@iiitd.ac.in,,,f&O%H}{#j=WA
2023004,lalu,lalu23004@iiitd.ac.in,,,>-AiS)8XVR{8
2023005,jafruddin,jafruddin23005@iiitd.ac.in,,,"NUq91!,31TR("
2023006,mitlesh,mitlesh23006@iiitd.ac.in,H1 boys hostel,405,)[](:Wooq{-.
2023007,lavali,lavali23007@iiitd.ac.in,,,:]jloNI+/1__
2023008,banarsi,banarsi23008@iiitd.ac.in,H1 boys hostel,703,U*t?M9R_Xz=<
2023009,heeralal,heeralal23009@iiitd.ac.in,,,QhI|fL>.tnrD
2023010,balbeer,balbeer23010@iiitd.ac.in,,,"btHuc,QpAYRs"
2023011,dhola,dhola23011@iiitd.ac.in,,,D@.GG(?xq#Eq
2023012,naman,naman23012@iiitd.ac.in,,,w<YhIsk%FMkw
2023013,janki,janki23013@iiitd.ac.in,H2 boys hostel,620,}D[)@#qcLw3o
2023014,tasmina,tasmina23014@iiitd.ac.in,H2 boys hostel,102,WpjdAWlNP!OU
2023015,abhay,abhay23015@iiitd.ac.in,,,"AS>,Wi9|A<]7"
2023016,sona,sona23016@iiitd.ac.in,,,B2Ta{LW{%WQ9
2023017,mhosin,mhosin23017@iiitd.ac.in,Old Boys Hostel,616,XJL!xwd>%dE&
2023018,shushil,shushil23018@iiitd.ac.in,H1 boys hostel,211,NP^#q]cqF/51
2023019,sukhdevi,sukhdevi23019@iiitd.ac.in,,,"NY/V_J8),@Dh"
2023020,urvashi,urvashi23020@iiitd.ac.in,,,"G8foe6,Sq<-l"
2023021,seetal,seetal23021@iiitd.ac.in,,,#g|t%/R-KvL|
2023022,hitesh,hitesh23022@iiitd.ac.in,Girls Hostel,819,"_x#n#:,S_KIo"
2023023,jubaira,jubaira23023@iiitd.ac.in,Girls Hostel,210,JEK4[eb#_GDh
2023024,sweta,sweta23024@iiitd.ac.in,H2 boys hostel,20,>|op9f%&Qrp1
2023025,rajend,rajend23025@iiitd.ac.in,,,hgs_$pOf:w0I
2023026,anushka,anushka23026@iiitd.ac.in,H2 boys hostel,204,FS9P#fa(b}Dz
2023027,anuska,anuska23027@iiitd.ac.in,Girls Hostel,807,F-kV>+w6G|%X
2023028,shahabuddin,shahabuddin23028@iiitd.ac.in,H1 boys hostel,808,D(.gujVWD3oD
2023029,babul,babul23029@iiitd.ac.in,,,<pT(5c#4@^O*
2023030,hemani,hemani23030@iiitd.ac.in,,,dL9$zxM1}S{0
2023031,farhanaaz,farhanaaz23031@iiitd.ac.in,Girls Hostel,13,7p_l()YwcAPM
2023032,shamsuddin,shamsuddin23032@iiitd.ac.in,H2 boys hostel,505,SE9k<D#tuUEK
2023033,sufian,sufian23033@iiitd.ac.in,,,ce:oc%JwTjg4
2023034,janmesh,janmesh23034@iiitd.ac.in,H1 boys hostel,211,rXLH.NZ!)(1.
2023035,ragni,ragni23035@iiitd.ac.in,Old Boys Hostel,709,Ly ZEvYWv-:W
2023036,sona,sona23036@iiitd.ac.in,,,l)JaOQ!TbvNS
2023037,deerendra,deerendra23037@iiitd.ac.in,H2 boys hostel,309,z$ZOJ_1}yfs$
2023038,shakuntala,shakuntala23038@iiitd.ac.in,H1 boys hostel,611,BW(uE#5|9%1z
2023039,afroz,afroz23039@iiitd.ac.in,Girls Hostel,411,]3CK:# {G1-[
2023040,muksndi,muksndi23040@iiitd.ac.in,,,"!,#pV =hepzn"
2023041,satayanarayan,satayanarayan23041@iiitd.ac.in,,,7)@{F>^|wcp#
2023042,bhajanlal,bhajanlal23042@iiitd.ac.in,,,D&d]l}lzheLB
2023043,foranti,foranti23043@iiitd.ac.in,Girls Hostel,313,5rM$mk!1X-$:
2023044,rattan,rattan23044@iiitd.ac.in,Old Boys Hostel,4,AISnYx2_o M6
2023045,shaina,shaina23045@iiitd.ac.in,,,vE0O2#m]mNjg
2023046,fakiha,fakiha23046@iiitd.ac.in,H2 boys hostel,1002,mFv>e u8-:aD
2023047,penzin,penzin23047@iiitd.ac.in,Old Boys Hostel,713,/6Uxsbzl RAB
2023048,prinkya,prinkya23048@iiitd.ac.in,,,Ir2orgv/1pHL
2023049,mahinudin,mahinudin23049@iiitd.ac.in,,,Jy/(.0S<cz88
2023050,hurji,hurji23050@iiitd.ac.in,Girls Hostel,103,?fc^sABj0H]n
2023051,bhaggo,bhaggo23051@iiitd.ac.in,Old Boys Hostel,515,{7)|mP$*i!4y
2023052,dipeeka,dipeeka23052@iiitd.ac.in,,,$0Tk+sqb?9P8
2023053,rajibul,rajibul23053@iiitd.ac.in,Girls Hostel,306,Gf/El<w*4uTr
2023054,abha,abha23054@iiitd.ac.in,,,FW0<(k_rcWX!
2023055,bablu,bablu23055@iiitd.ac.in,,,"uR:,,AWW^.2B"
2023056,reshmi,reshmi23056@iiitd.ac.in,,,cMhQ:b3Cg]%y
2023057,gayatri,gayatri23057@iiitd.ac.in,,,by[f[Y>l}gFy
2023058,roma,roma23058@iiitd.ac.in,Old Boys Hostel,15,)SQ#vz?dkCQB
2023059,serul,serul23059@iiitd.ac.in,H1 boys hostel,1001,PWy$&<NF}tKa
2023060,satayanarayan,satayanarayan23060@iiitd.ac.in,,,QHcgS56PjOJL
2023061,seeva,seeva23061@iiitd.ac.in,Girls Hostel,403,{y]i2+berUXM
2023062,jahgeer,jahgeer23062@iiitd.ac.in,Girls Hostel,705,LwfPAat^7W4D
2023063,kawa,kawa23063@iiitd.ac.in,,,1/)s Es@QL{K
2023064,ravi,ravi23064@iiitd.ac.in,H2 boys hostel,22,FptBq@r&|Io}
2023065,pallvi,pallvi23065@iiitd.ac.in,Old Boys Hostel,311,W*ZAZm(oYh?5
2023066,sadab,sadab23066@iiitd.ac.in,H1 boys hostel,606,0w-M6R-mUp9L
2023067,sapana,sapana23067@iiitd.ac.in,,,nxI-{8=ow}jZ
2023068,durjan,durjan23068@iiitd.ac.in,,,B3&O)UT>$. T
2023069,manak,manak23069@iiitd.ac.in,,,gLn!^&NaG(^o
2023070,hajari,hajari23070@iiitd.ac.in,,,X^XlHDXP-y$B
2023071,sadiq,sadiq23071@iiitd.ac.in,,,9p)8Qdl<?%iu
2023072,surgayani,surgayani23072@iiitd.ac.in,Girls Hostel,14,cH#hb$5(r8/T
2023073,roma,roma23073@iiitd.ac.in,Girls Hostel,817,=HUN8VSZ:xM2
2023074,keshanti,keshanti23074@iiitd.ac.in,H2 boys hostel,303, ]s58NQF(Yy=
2023075,shanjhan,shanjhan23075@iiitd.ac.in,Girls Hostel,321,[ 5yzV@WU:I^
2023076,swata,swata23076@iiitd.ac.in,Girls Hostel,10,rZ8+B_]N09v&
2023077,khushboo,khushboo23077@iiitd.ac.in,,,OF+t1O77e[-[
2023078,tekchand,tekchand23078@iiitd.ac.in,H2 boys hostel,408,+mxaY]E(z{d(
2023079,viriya,viriya23079@iiitd.ac.in,,,S/RNV=(r8R/L
2023080,lovely,lovely23080@iiitd.ac.in,Girls Hostel,416,P%[I-T{H_k Z
2023081,sameena,sameena23081@iiitd.ac.in,H2 boys hostel,413,R8BPazpF?PMD
2023082,ramtek,ramtek23082@iiitd.ac.in,,,H(ii8@UH%vgO
2023083,suminder,suminder23083@iiitd.ac.in,H2 boys hostel,510,Ci!rnUz^-)3W
2023084,rawana,rawana23084@iiitd.ac.in,,,"Dhc,nixCbCL?"
2023085,serul,serul23085@iiitd.ac.in,Girls Hostel,317,bn64dMb6> /c
2023086,hitesh,hitesh23086@iiitd.ac.in,,,F_a!.OWXb1@O
2023087,sotaj,sotaj23087@iiitd.ac.in,Girls Hostel,722,*YA^en[tMM.]
2023088,nikhleshwar,nikhleshwar23088@iiitd.ac.in,,,8lt!S{p7ShY&
2023089,jinat,jinat23089@iiitd.ac.in,,,"B7_jN,bwJ4rN"
2023090,senser,senser23090@iiitd.ac.in,H2 boys hostel,804,+Z.6LfE2Osih
2023091,punarjyoti,punarjyoti23091@iiitd.ac.in,,,}r46EtR{jP/8
2023092,vihsal,vihsal23092@iiitd.ac.in,,,kuT}Dz^+$p)|
2023093,sukhdevi,sukhdevi23093@iiitd.ac.in,Old Boys Hostel,817,4nVs4a)_/5mn
2023094,ruchi,ruchi23094@iiitd.ac.in,Girls Hostel,707,f2yl!A3AB>/M
2023095,zahira,zahira23095@iiitd.ac.in,,,omPWVcy}wT4T
2023096,kanheya,kanheya23096@iiitd.ac.in,H2 boys hostel,913,(OcunhBVw[RQ
2023097,devpal,devpal23097@iiitd.ac.in,,,aQi$@azZIngH
2023098,taushif,taushif23098@iiitd.ac.in,,,ZH)]t&!P+WX!
2023099,aijay,aijay23099@iiitd.ac.in,Girls Hostel,619,oDoz3Z)rIkvE
2023100,jagmal,jagmal23100@iiitd.ac.in,,,"G-d,5+s>4Kv)"
2023101,soyam,soyam23101@iiitd.ac.in,,,qNXo?4!/-7vB
2023102,anandwati,anandwati23102@iiitd.ac.in,,,:(&4>Uo<s&Yi
2023103,sujan,sujan23103@iiitd.ac.in,,,",eSW[Yey!{6U"
2023104,robi,robi23104@iiitd.ac.in,,,jZ{XuS6Tf9Zp
2023105,shelly,shelly23105@iiitd.ac.in,Girls Hostel,309,C8xPmc|$g.GG
2023106,sabbo,sabbo23106@iiitd.ac.in,H1 boys hostel,218,!$##qv}/5+d>
2023107,rajeet,rajeet23107@iiitd.ac.in,,,>K8n+B!5zoJ3
2023108,rubbina,rubbina23108@iiitd.ac.in,Old Boys Hostel,115,WC3yK_g^g=t%
2023109,satrughan,satrughan23109@iiitd.ac.in,,,AkWRv F(<P=n
2023110,harman,harman23110@iiitd.ac.in,H1 boys hostel,403,U+rzgY{2eVnC
2023111,prabhjeet,prabhjeet23111@iiitd.ac.in,,,pSAlXFG>3#uK
2023112,khadak,khadak23112@iiitd.ac.in,,,pV*q0IM266v?
2023113,bhimsen,bhimsen23113@iiitd.ac.in,H2 boys hostel,4,j>Eceh[y.g<Y
2023114,shahista,shahista23114@iiitd.ac.in,Girls Hostel,408,13V.H{#6?tkj
2023115,jamad,jamad23115@iiitd.ac.in,,,"K=hI,0R40gXB"
2023116,prashansa,prashansa23116@iiitd.ac.in,Girls Hostel,4,hUD/IfdKysn4
2023117,ansu,ansu23117@iiitd.ac.in,H1 boys hostel,522,1!Ii]5fmei:g
2023118,jeet,jeet23118@iiitd.ac.in,,,3ov!kh*n|}]7
2023119,rama,rama23119@iiitd.ac.in,,,]-qXv/2{$J!W
2023120,jaskaran,jaskaran23120@iiitd.ac.in,H1 boys hostel,510,<m4W4IsE[B7J
2023121,anash,anash23121@iiitd.ac.in,,,&jHIF$?QZ^Bl
2023122,moshin,moshin23122@iiitd.ac.in,,,73J5 %a/+6eY
2023123,prinkya,prinkya23123@iiitd.ac.in,Girls Hostel,402,/M_ 7Ez(1M:n
2023124,rasul,rasul23124@iiitd.ac.in,,,"u2?,N(!2IwZQ"
2023125,brahmanand,brahmanand23125@iiitd.ac.in,H1 boys hostel,804,]m}ce4u.%):1
2023126,dolly,dolly23126@iiitd.ac.in,,,/[@_tq*]X)7#
2023127,arsi,arsi23127@iiitd.ac.in,,,e0rKFwV.urpP
2023128,bholi,bholi23128@iiitd.ac.in,H1 boys hostel,305,_GOHH|-]i^49
2023129,akashya,akashya23129@iiitd.ac.in,Old Boys Hostel,402, >R9)r3{qQd(
2023130,paryanka,paryanka23130@iiitd.ac.in,,,nd9]Yj?Md%G9
2023131,khokan,khokan23131@iiitd.ac.in,H2 boys hostel,801,8(Ok3nUKc/U2
2023132,samsudin,samsudin23132@iiitd.ac.in,,,.%JLp/xrlOj#
2023133,satan,satan23133@iiitd.ac.in,H1 boys hostel,318,enT):Ba.MJ9f
2023134,bhole,bhole23134@iiitd.ac.in,Girls Hostel,5,yXa%T@49t#^s
2023135,vakil,vakil23135@iiitd.ac.in,H2 boys hostel,518,-NLx=6rO5!YL
2023136,shanah,shanah23136@iiitd.ac.in,Girls Hostel,110,B7${Z2Uge[Pf
2023137,sameem,sameem23137@iiitd.ac.in,H1 boys hostel,508,1%oF%0?{ g:!
2023138,savitri,savitri23138@iiitd.ac.in,,,A+7FLLdIx_F)
2023139,mazida,mazida23139@iiitd.ac.in,H2 boys hostel,103,klYD10c|{/6Y
2023140,kajol,kajol23140@iiitd.ac.in,H2 boys hostel,809,"p%@l..|IF,P<"
2023141,moshin,moshin23141@iiitd.ac.in,H1 boys hostel,608,RKFE?8[Wq0OQ
2023142,hrithik,hrithik23142@iiitd.ac.in,,,BL]@=p0*x%5S
2023143,shenaz,shenaz23143@iiitd.ac.in,Girls Hostel,2,%AMH>q%ZDpA!
2023144,ziyabul,ziyabul23144@iiitd.ac.in,H1 boys hostel,706,][ZjX!pG3Y$E
2023145,aanad,aanad23145@iiitd.ac.in,,,Cl#dw-C cDzL
2023146,pappy,pappy23146@iiitd.ac.in,Old Boys Hostel,110,"2Wy)(,u@p,lX"
2023147,sulochna,sulochna23147@iiitd.ac.in,H2 boys hostel,314,pcJN#Br_Q(]D
2023148,surgayani,surgayani23148@iiitd.ac.in,,,yukF>:a<S$Uq
2023149,neki,neki23149@iiitd.ac.in,H2 boys hostel,601,D]q3z:qZ&dO>
2023150,ishu,ishu23150@iiitd.ac.in,Old Boys Hostel,211,"NL2<+-Ig/?,D"
2023151,dinesh,dinesh23151@iiitd.ac.in,,,")X&Ye:HEDGP,"
2023152,aatikun,aatikun23152@iiitd.ac.in,Girls Hostel,420,"mHZ<,ct5f!wU"
2023153,mithu,mithu23153@iiitd.ac.in,H1 boys hostel,104,|U6A(kdzpv1]
2023154,reshmi,reshmi23154@iiitd.ac.in,Girls Hostel,15,WDHS#]wrpz9j
2023155,rajend,rajend23155@iiitd.ac.in,,,C|RWzXFqke1t
2023156,aysha,aysha23156@iiitd.ac.in,,,"ocIW/,=[|2eR"
2023157,jaanu,jaanu23157@iiitd.ac.in,,,#vJieR1}FZAi
2023158,nithyanandham,nithyanandham23158@iiitd.ac.in,,,BQ/u0n|Wc&z3
2023159,malti,malti23159@iiitd.ac.in,H2 boys hostel,210,<RppQf_q@$DQ
2023160,shabir,shabir23160@iiitd.ac.in,Girls Hostel,805,04DNW[q6X%Y3
2023161,farhanaaz,farhanaaz23161@iiitd.ac.in,H1 boys hostel,806, nu3]E0QWzN+
2023162,shimran,shimran23162@iiitd.ac.in,Old Boys Hostel,111,Y1}3d_sgGL/X
2023163,vansh,vansh23163@iiitd.ac.in,H1 boys hostel,501,AWsZ&4Yu5eQT
2023164,sahaja,sahaja23164@iiitd.ac.in,Girls Hostel,810,lpbj5.5_Fh#W
2023165,kalicharan,kalicharan23165@iiitd.ac.in,,,4FQUY/%Mc4Ra
2023166,anuska,anuska23166@iiitd.ac.in,,,6%wGt60uOy*B
2023167,shahzadi,shahzadi23167@iiitd.ac.in,Girls Hostel,801,b_R)UVUHMWE{
2023168,panchi,panchi23168@iiitd.ac.in,Old Boys Hostel,306,8kIkO7Cao@QQ
2023169,harbir,harbir23169@iiitd.ac.in,,,-CAWr LX?o$j
2023170,rajeet,rajeet23170@iiitd.ac.in,Girls Hostel,209,C23Q@WL f!|(
2023171,chajju,chajju23171@iiitd.ac.in,,,=^Q_M5LW}IP/
2023172,muntiyaj,muntiyaj23172@iiitd.ac.in,H2 boys hostel,1009,E]e9WE^eU&]&
2023173,pooja/varsha,pooja/varsha23173@iiitd.ac.in,Girls Hostel,505,"cku1#V,q5TQ#"
2023174,punarjyoti,punarjyoti23174@iiitd.ac.in,,,Lk4YC*1ur)6z
2023175,keshanti,keshanti23175@iiitd.ac.in,,,gW|Tw)k7NS<M
2023176,mazida,mazida23176@iiitd.ac.in,,,5&ce7 H&:uhV
2023177,aajad,aajad23177@iiitd.ac.in,,,zcfB pZ/1|J8
2023178,lalu,lalu23178@iiitd.ac.in,,,e4CkpdKgfI.I
2023179,nurjaha,nurjaha23179@iiitd.ac.in,Old Boys Hostel,411,@R$BjE7gGh 3
2023180,bablu,bablu23180@iiitd.ac.in,Old Boys Hostel,105,v%4I!ho:GQ=<
2023181,shymo,shymo23181@iiitd.ac.in,,,>E <.u._0EBf
2023182,astha,astha23182@iiitd.ac.in,,,k_C|JZ7]HDf.
2023183,mohinuddin,mohinuddin23183@iiitd.ac.in,H1 boys hostel,901,Bje h<+KGpd|
2023184,rambir,rambir23184@iiitd.ac.in,H1 boys hostel,322,lx.jmb@n[>aL
2023185,isharar,isharar23185@iiitd.ac.in,,,2/|c9.Tl%e2$
2023186,ramila,ramila23186@iiitd.ac.in,,,tylBdg!].^|J
2023187,lta,lta23187@iiitd.ac.in,,,gp>2&{a#($-7
2023188,sosan,sosan23188@iiitd.ac.in,H1 boys hostel,315,2]f8RvG+q:I:
2023189,arsi,arsi23189@iiitd.ac.in,Old Boys Hostel,407,.]PR/|V^M}wm
2023190,jugender,jugender23190@iiitd.ac.in,,,A9.LvxoW)d.l
2023191,lovely,lovely23191@iiitd.ac.in,,,[d{bC[qW#$JR
2023192,stephen,stephen23192@iiitd.ac.in,H2 boys hostel,517,R4fD]YBQ=.bX
2023193,geetu,geetu23193@iiitd.ac.in,H2 boys hostel,409,PgLz4J>e.6[V
2023194,rattan,rattan23194@iiitd.ac.in,,,n7_V_D8ot?Y]
2023195,viriya,viriya23195@iiitd.ac.in,,,{x1|]%Tk =X[
2023196,bhuwan,bhuwan23196@iiitd.ac.in,H1 boys hostel,1021,?QYx3B^W2V98
2023197,sabbo,sabbo23197@iiitd.ac.in,H2 boys hostel,411,3ew5r.)27g&w
2023198,mahfooj,mahfooj23198@iiitd.ac.in,,,dz}0K-YK8Lm1
2023199,archana,archana23199@iiitd.ac.in,Old Boys Hostel,214,m2o&1EWe|b1s
2023200,lav,lav23200@iiitd.ac.in,,,mIJ{)ZB5.NX9
2023201,mustki,mustki23201@iiitd.ac.in,Girls Hostel,613,1pY< #DC{j<$
2023202,tanvi,tanvi23202@iiitd.ac.in,Old Boys Hostel,522,#Jy!W]PG3XBz
2023203,narsingh,narsingh23203@iiitd.ac.in,Old Boys Hostel,412,JLeTRfJ=[axc
2023204,madan,madan23204@iiitd.ac.in,,,",n@+yo%^AN9."
2023205,dev,dev23205@iiitd.ac.in,Old Boys Hostel,818,*t@I.xlbB5DF
2023206,sahajha,sahajha23206@iiitd.ac.in,Girls Hostel,501,ZR%EJjITP6}R
2023207,hrithik,hrithik23207@iiitd.ac.in,H1 boys hostel,402,dTK}KSf|7^SD
2023208,kamaljeet,kamaljeet23208@iiitd.ac.in,Girls Hostel,319,Mk_=aE)Y_}3=
2023209,jadu,jadu23209@iiitd.ac.in,,,]32ljgt@DwC>
2023210,gulreg,gulreg23210@iiitd.ac.in,Old Boys Hostel,806,}G@_ 6^LdN5P
2023211,mogan,mogan23211@iiitd.ac.in,H1 boys hostel,1015,%[w-P(N9h3z8
2023212,jamna,jamna23212@iiitd.ac.in,H1 boys hostel,7,piZ%XTu3.30K
2023213,satayanarayan,satayanarayan23213@iiitd.ac.in,H1 boys hostel,509,{N7kV0z>lO&[
2023214,mahammd,mahammd23214@iiitd.ac.in,H1 boys hostel,202,ki%C.>$-J*I.
2023215,arjun,arjun23215@iiitd.ac.in,,,Rdo+_xqQX)f^
2023216,girish,girish23216@iiitd.ac.in,Girls Hostel,405,n]Z+uwC2W_8K
2023217,jamadar,jamadar23217@iiitd.ac.in,,,"N=K,XorMwzy "
2023218,partik,partik23218@iiitd.ac.in,,,",Hamwmb!y-KK"
2023219,tane,tane23219@iiitd.ac.in,H2 boys hostel,803,e#kx]8[(04%%
2023220,malchand,malchand23220@iiitd.ac.in,,,&ZdLbweZHb6s
2023221,samsudin,samsudin23221@iiitd.ac.in,,,&{MK!j5FE6Xq
2023222,baby,baby23222@iiitd.ac.in,Old Boys Hostel,4,B&FPl&ZQ(QSM
2023223,poonam,poonam23223@iiitd.ac.in,,,"+Gs=,zoiC-M/"
2023224,dila,dila23224@iiitd.ac.in,,,&_BF6KNDVmd9
2023225,ayush,ayush23225@iiitd.ac.in,Old Boys Hostel,205,D%e>!R8c)/{0
2023226,chajju,chajju23226@iiitd.ac.in,Girls Hostel,522,@:-+%}{l?F4l
2023227,ramjan,ramjan23227@iiitd.ac.in,,,T4L)m+ZgJ&wT
2023228,lala,lala23228@iiitd.ac.in,H1 boys hostel,805,4Sp<6U2I{+SP
2023229,sawariya,sawariya23229@iiitd.ac.in,,,$:s%gZ-ZPO&f
2023230,banarsi,banarsi23230@iiitd.ac.in,H2 boys hostel,9,Pa/-Bam1A96 
2023231,sangeta,sangeta23231@iiitd.ac.in,,,dk)p)=-w=#7 
2023232,uda,uda23232@iiitd.ac.in,H1 boys hostel,108,AvlmVpt#Y$#3
2023233,jaswant,jaswant23233@iiitd.ac.in,,,fzuDHV%rU2gi
2023234,seeva,seeva23234@iiitd.ac.in,,,%ZI_Zt}!vERF
2023235,malkeet,malkeet23235@iiitd.ac.in,,, wB+z[5(61)R
2023236,guddibai,guddibai23236@iiitd.ac.in,,,>qH(bwe@ql$O
2023237,jakh,jakh23237@iiitd.ac.in,Girls Hostel,107,>rt8ti/.<Kjr
2023238,toshar,toshar23238@iiitd.ac.in,H1 boys hostel,704,ukxAp^]p9$:L
2023239,sweta,sweta23239@iiitd.ac.in,Girls Hostel,207,0#uwGO#T+HJk
2023240,chura,chura23240@iiitd.ac.in,H1 boys hostel,203,X@BW=z|pe1F}
2023241,maryana,maryana23241@iiitd.ac.in,Girls Hostel,513,l1!!ZQl6C*me
2023242,banarsi,banarsi23242@iiitd.ac.in,Girls Hostel,315,d9rdBRI|{Xs>
2023243,ajmit,ajmit23243@iiitd.ac.in,Girls Hostel,303,c/2el.[Z%D70
2023244,mabiya,mabiya23244@iiitd.ac.in,,,avb[C>:Gs%gN
2023245,sarwitavm,sarwitavm23245@iiitd.ac.in,Girls Hostel,1,W]QQ?#/iuA!L
2023246,pappy,pappy23246@iiitd.ac.in,H2 boys hostel,6,"K53%x6Vc>,[O"
2023247,farah,farah23247@iiitd.ac.in,H2 boys hostel,709,w<L.CDdb&r&_
2023248,arti,arti23248@iiitd.ac.in,H2 boys hostel,1015,nbaKU4lIs5AD
2023249,rakhi,rakhi23249@iiitd.ac.in,,,PAz!P)|Kw-+R
2023250,paryanka,paryanka23250@iiitd.ac.in,,,2Hr#q%a9}J$}
2023251,arti,arti23251@iiitd.ac.in,,,_V7bgFM9yD 9
2023252,mamoita,mamoita23252@iiitd.ac.in,,,%|KKC)@YBT/(
2023253,neni,neni23253@iiitd.ac.in,,,|8oT< &l6TIo
2023254,shelesh,shelesh23254@iiitd.ac.in,H2 boys hostel,213,"p6PsnwV,)tRv"
2023255,arjina,arjina23255@iiitd.ac.in,H1 boys hostel,618,y3{NfzYyeo30
2023256,shahzadi,shahzadi23256@iiitd.ac.in,H2 boys hostel,211,.+[Mfi@bF|(l
2023257,isharar,isharar23257@iiitd.ac.in,,,9E+i Yo>_2 m
2023258,aaradhana,aaradhana23258@iiitd.ac.in,H1 boys hostel,715,w[C$IQ^|CWsG
2023259,sunilrawat,sunilrawat23259@iiitd.ac.in,,,V#3?&G#7DAt?
2023260,vimal,vimal23260@iiitd.ac.in,,,*OU2:qP^6{om
2023261,ramwatar,ramwatar23261@iiitd.ac.in,Old Boys Hostel,512,Y_)VDdbz%+ka
2023262,ishita,ishita23262@iiitd.ac.in,Old Boys Hostel,1,?hWQ#nuC{hGU
2023263,babudden,babudden23263@iiitd.ac.in,,,&RmrMburyFP6
2023264,iswer,iswer23264@iiitd.ac.in,H2 boys hostel,1019,fd{?$:4)xMnM
2023265,radheyshyam,radheyshyam23265@iiitd.ac.in,Old Boys Hostel,315,!L|ajQC@R-^.
2023266,badan,badan23266@iiitd.ac.in,Old Boys Hostel,706,Fw}s{3.*XfIP
2023267,pooja/varsha,pooja/varsha23267@iiitd.ac.in,,,mKFZ?}s8W)Wt
2023268,bhagipuri,bhagipuri23268@iiitd.ac.in,H2 boys hostel,512,qEt]# (*Q(?G
2023269,bundhu,bundhu23269@iiitd.ac.in,H2 boys hostel,9,qP/b*mC<6=Qh
2023270,bebi,bebi23270@iiitd.ac.in,H2 boys hostel,713,V!}*EX<zhyCF
2023271,hena,hena23271@iiitd.ac.in,,,C2vcTIaMhs[W
2023272,sunpreet,sunpreet23272@iiitd.ac.in,,,O_!2)0nz!qEf
2023273,aliya,aliya23273@iiitd.ac.in,Old Boys Hostel,819,lm7v:D?2B(Tf
2023274,rennu,rennu23274@iiitd.ac.in,H1 boys hostel,513,[k?G8hu!^Fcl
2023275,jeet,jeet23275@iiitd.ac.in,Old Boys Hostel,517,6#-i^}s]=B8k
2023276,libin,libin23276@iiitd.ac.in,Girls Hostel,821,*V[e9t^i7jDd
2023277,ravita,ravita23277@iiitd.ac.in,,,fgc)WIw/pRkG
2023278,kaishav,kaishav23278@iiitd.ac.in,,,>Td}Vui:^vG]
2023279,sahrukh,sahrukh23279@iiitd.ac.in,,,mJ3Ex(O}WOx.
2023280,chabi,chabi23280@iiitd.ac.in,Old Boys Hostel,101,l*YIPgU:9d}@
2023281,satwinder,satwinder23281@iiitd.ac.in,H2 boys hostel,722,1Sql8=bFhNhg
2023282,harbir,harbir23282@iiitd.ac.in,Girls Hostel,817,Wo}_MBLkm@Hl
2023283,daulat,daulat23283@iiitd.ac.in,H1 boys hostel,2,taA/}DTgr&SH
2023284,sarafat,sarafat23284@iiitd.ac.in,H2 boys hostel,402,[S%M%m>=YOO7
2023285,sakeena,sakeena23285@iiitd.ac.in,H1 boys hostel,710,w_R28hKcO<f8
2023286,manoti,manoti23286@iiitd.ac.in,H2 boys hostel,904,H+5#UVEn4IS/
2023287,deeksha,deeksha23287@iiitd.ac.in,Girls Hostel,717,&Wqi?vKTOzEv
2023288,tanvi,tanvi23288@iiitd.ac.in,,,=GupHVFeViTQ
2023289,sabana,sabana23289@iiitd.ac.in,Old Boys Hostel,11,).ULkV^gFzzc
2023290,hagami,hagami23290@iiitd.ac.in,,,+d71*t#KsC#:
2023291,gunja,gunja23291@iiitd.ac.in,H2 boys hostel,403,6{C>7%Dz U)A
2023292,sarangthem,sarangthem23292@iiitd.ac.in,H1 boys hostel,17,#X*-5zh:?fj&
2023293,mittopuri,mittopuri23293@iiitd.ac.in,H1 boys hostel,604,"@Xu,*tDe8FLg"
2023294,ganpati,ganpati23294@iiitd.ac.in,,,8PGvA.:FFp^N
2023295,naval,naval23295@iiitd.ac.in,,,v$#RNk&PY[%3
2023296,dharambir,dharambir23296@iiitd.ac.in,,,20}AWrTk5kR#
2023297,risiraj,risiraj23297@iiitd.ac.in,,,qb=]w!gr{n:i
2023298,dakshya,dakshya23298@iiitd.ac.in,,,YPC*Wn@xAP]|
2023299,shahnaza,shahnaza23299@iiitd.ac.in,H2 boys hostel,819,@CSl#+Z{ivJD
2023300,abhay,abhay23300@iiitd.ac.in,,,Q%(Ug.(xe{)-
2023301,lllllllllllllllllll,lllllllllllllllllll23301@iiitd.ac.in,,,62CTBp.*7i77
2023302,sera,sera23302@iiitd.ac.in,,,Z?2lC)^5!2pq
2023303,smarti,smarti23303@iiitd.ac.in,,,"zIM%4,kF&v0d"
2023304,afzaj,afzaj23304@iiitd.ac.in,,,M<iFc-*][A|]
2023305,asagar,asagar23305@iiitd.ac.in,,,M+n: o)o68ui
2023306,santlal,santlal23306@iiitd.ac.in,,,uY51}Monme5k
2023307,aansu,aansu23307@iiitd.ac.in,,,v6Hwd=|-2@u<
2023308,ved,ved23308@iiitd.ac.in,,,(aHW2z8EpA&T
2023309,bacche,bacche23309@iiitd.ac.in,,,"/.. +V_,/b&n"
